problem,language,submission_id,source_file,issue_id,severity,line,column,message,verbose_message,inconclusive,cwe,is_unused_code
gigel-si-raspandirea-vestilor,cpp,1408558151,gigel-si-raspandirea-vestilor/1408558151.cpp,constParameterReference,style,9,48,Parameter 'adj' can be declared as reference to const,Parameter 'adj' can be declared as reference to const,false,398,False
gigel-si-raspandirea-vestilor,cpp,1408559513,gigel-si-raspandirea-vestilor/1408559513.cpp,useStlAlgorithm,style,43,19,Consider using std::accumulate algorithm instead of a raw loop.,Consider using std::accumulate algorithm instead of a raw loop.,false,398,False
gigel-si-raspandirea-vestilor,cpp,1408560233,gigel-si-raspandirea-vestilor/1408560233.cpp,constVariableReference,style,32,20,Variable 'neigh' can be declared as reference to const,Variable 'neigh' can be declared as reference to const,false,398,False
gigel-si-raspandirea-vestilor,cpp,1408560233,gigel-si-raspandirea-vestilor/1408560233.cpp,uninitvar,warning,32,28,Uninitialized variable: adj,Uninitialized variable: adj,false,457,False
gigel-si-raspandirea-vestilor,cpp,1408561657,gigel-si-raspandirea-vestilor/1408561657.cpp,constParameterReference,style,9,58,Parameter 'friendships' can be declared as reference to const,Parameter 'friendships' can be declared as reference to const,false,398,False
gigel-si-raspandirea-vestilor,cpp,1408562073,gigel-si-raspandirea-vestilor/1408562073.cpp,constVariableReference,style,21,20,Variable 'neigh' can be declared as reference to const,Variable 'neigh' can be declared as reference to const,false,398,False
gigel-si-raspandirea-vestilor,cpp,1408564289,gigel-si-raspandirea-vestilor/1408564289.cpp,unreadVariable,style,33,14,Variable 'timp' is assigned a value that is never used.,Variable 'timp' is assigned a value that is never used.,false,563,True
gigel-si-raspandirea-vestilor,cpp,1408569037,gigel-si-raspandirea-vestilor/1408569037.cpp,useStlAlgorithm,style,39,17,Consider using std::accumulate algorithm instead of a raw loop.,Consider using std::accumulate algorithm instead of a raw loop.,false,398,False
gigel-si-raspandirea-vestilor,cpp,1408570707,gigel-si-raspandirea-vestilor/1408570707.cpp,shadowVariable,style,31,13,Local variable 'n' shadows outer variable,Local variable 'n' shadows outer variable,false,398,False
gigel-si-raspandirea-vestilor,cpp,1408570828,gigel-si-raspandirea-vestilor/1408570828.cpp,uninitvar,warning,44,23,Uninitialized variable: graf,Uninitialized variable: graf,false,457,False
gigel-si-raspandirea-vestilor,cpp,1408570840,gigel-si-raspandirea-vestilor/1408570840.cpp,uninitvar,warning,44,23,Uninitialized variable: graf,Uninitialized variable: graf,false,457,False
gigel-si-raspandirea-vestilor,cpp,1408570922,gigel-si-raspandirea-vestilor/1408570922.cpp,redundantAssignment,style,24,10,Variable 'v[1]' is reassigned a value before the old one has been used.,Variable 'v[1]' is reassigned a value before the old one has been used.,false,563,True
gigel-si-raspandirea-vestilor,cpp,1408571287,gigel-si-raspandirea-vestilor/1408571287.cpp,useInitializationList,performance,16,9,Variable 'out_nodes' is assigned in constructor body. Consider performing initialization in initialization list.,"When an object of a class is created, the constructors of all member variables are called consecutively in the order the variables are declared, even if you don't explicitly write them to the initialization list. You could avoid assigning 'out_nodes' a value by passing the value to the constructor in the initialization list.",false,398,False
gigel-si-raspandirea-vestilor,cpp,1408571287,gigel-si-raspandirea-vestilor/1408571287.cpp,useStlAlgorithm,style,51,14,Consider using std::accumulate algorithm instead of a raw loop.,Consider using std::accumulate algorithm instead of a raw loop.,false,398,False
gigel-si-raspandirea-vestilor,cpp,1409072631,gigel-si-raspandirea-vestilor/1409072631.cpp,constVariablePointer,style,58,14,Variable 'curent' can be declared as pointer to const,Variable 'curent' can be declared as pointer to const,false,398,False
gigel-si-sosetele,cpp,1314234579,gigel-si-sosetele/1314234579.cpp,cstyleCast,style,15,19,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",false,398,False
gigel-si-sosetele,cpp,1314234579,gigel-si-sosetele/1314234579.cpp,cstyleCast,style,16,20,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",false,398,False
gigel-si-sosetele,cpp,1314234579,gigel-si-sosetele/1314234579.cpp,nullPointerOutOfMemory,warning,22,9,"If memory allocation fails, then there is a possible null pointer dereference: apLeft","If memory allocation fails, then there is a possible null pointer dereference: apLeft",false,476,False
gigel-si-sosetele,cpp,1314234579,gigel-si-sosetele/1314234579.cpp,nullPointerOutOfMemory,warning,23,9,"If memory allocation fails, then there is a possible null pointer dereference: apRight","If memory allocation fails, then there is a possible null pointer dereference: apRight",false,476,False
gigel-si-sosetele,cpp,1314234648,gigel-si-sosetele/1314234648.cpp,useStlAlgorithm,style,22,17,Consider using std::accumulate algorithm instead of a raw loop.,Consider using std::accumulate algorithm instead of a raw loop.,false,398,False
gigel-si-sosetele,cpp,1314234649,gigel-si-sosetele/1314234649.cpp,cstyleCast,style,15,14,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",false,398,False
gigel-si-sosetele,cpp,1314234649,gigel-si-sosetele/1314234649.cpp,cstyleCast,style,16,15,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",false,398,False
gigel-si-sosetele,cpp,1314234657,gigel-si-sosetele/1314234657.cpp,cstyleCast,style,22,19,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",false,398,False
gigel-si-sosetele,cpp,1314234657,gigel-si-sosetele/1314234657.cpp,cstyleCast,style,23,20,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",false,398,False
gigel-si-sosetele,cpp,1314234657,gigel-si-sosetele/1314234657.cpp,nullPointerOutOfMemory,warning,29,9,"If memory allocation fails, then there is a possible null pointer dereference: apLeft","If memory allocation fails, then there is a possible null pointer dereference: apLeft",false,476,False
gigel-si-sosetele,cpp,1314234657,gigel-si-sosetele/1314234657.cpp,nullPointerOutOfMemory,warning,30,9,"If memory allocation fails, then there is a possible null pointer dereference: apRight","If memory allocation fails, then there is a possible null pointer dereference: apRight",false,476,False
gigel-si-sosetele,cpp,1314234657,gigel-si-sosetele/1314234657.cpp,variableScope,style,56,9,The scope of the variable 'newPairs' can be reduced.,"The scope of the variable 'newPairs' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-sosetele,cpp,1314234883,gigel-si-sosetele/1314234883.cpp,cstyleCast,style,15,14,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",false,398,False
gigel-si-sosetele,cpp,1314234883,gigel-si-sosetele/1314234883.cpp,cstyleCast,style,16,15,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",false,398,False
gigel-si-sosetele,cpp,1314234991,gigel-si-sosetele/1314234991.cpp,unreadVariable,style,58,7,Variable 'ns2' is assigned a value that is never used.,Variable 'ns2' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1314234991,gigel-si-sosetele/1314234991.cpp,unreadVariable,style,65,7,Variable 'ns1' is assigned a value that is never used.,Variable 'ns1' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1314234991,gigel-si-sosetele/1314234991.cpp,unreadVariable,style,66,7,Variable 'ns2' is assigned a value that is never used.,Variable 'ns2' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1314235070,gigel-si-sosetele/1314235070.cpp,invalidscanf,warning,23,5,scanf() without field width limits can crash with huge input data.,"scanf() without field width limits can crash with huge input data. Add a field width specifier to fix this problem.\012\012Sample program that can crash:\012\012#include <stdio.h>\012int main()\012{\012    char c[5];\012    scanf(""%s"", c);\012    return 0;\012}\012\012Typing in 5 or more characters may make the program crash. The correct usage here is 'scanf(""%4s"", c);', as the maximum field width does not include the terminating null byte.\012Source: http://linux.die.net/man/3/scanf\012Source: http://www.opensource.apple.com/source/xnu/xnu-1456.1.26/libkern/stdio/scanf.c",false,119,False
gigel-si-sosetele,cpp,1314235154,gigel-si-sosetele/1314235154.cpp,unreadVariable,style,58,7,Variable 'ns2' is assigned a value that is never used.,Variable 'ns2' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1314235154,gigel-si-sosetele/1314235154.cpp,unreadVariable,style,65,7,Variable 'ns1' is assigned a value that is never used.,Variable 'ns1' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1314235154,gigel-si-sosetele/1314235154.cpp,unreadVariable,style,66,7,Variable 'ns2' is assigned a value that is never used.,Variable 'ns2' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1314235214,gigel-si-sosetele/1314235214.cpp,unreadVariable,style,58,7,Variable 'ns2' is assigned a value that is never used.,Variable 'ns2' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1314235214,gigel-si-sosetele/1314235214.cpp,unreadVariable,style,65,7,Variable 'ns1' is assigned a value that is never used.,Variable 'ns1' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1314235214,gigel-si-sosetele/1314235214.cpp,unreadVariable,style,66,7,Variable 'ns2' is assigned a value that is never used.,Variable 'ns2' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1314235288,gigel-si-sosetele/1314235288.cpp,cstyleCast,style,14,9,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",false,398,False
gigel-si-sosetele,cpp,1314235288,gigel-si-sosetele/1314235288.cpp,cstyleCast,style,15,9,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",false,398,False
gigel-si-sosetele,cpp,1314235288,gigel-si-sosetele/1314235288.cpp,nullPointerOutOfMemory,warning,19,16,"If memory allocation fails, then there is a possible null pointer dereference: d","If memory allocation fails, then there is a possible null pointer dereference: d",false,476,False
gigel-si-sosetele,cpp,1314235288,gigel-si-sosetele/1314235288.cpp,nullPointerOutOfMemory,warning,23,16,"If memory allocation fails, then there is a possible null pointer dereference: s","If memory allocation fails, then there is a possible null pointer dereference: s",false,476,False
